GPGGA,100157.00,4807.51041,N,00141.99215,W,1,07,1.58,50.1,M,47.9,M,,*71
PGGA,100200.00,4807.51065,N,00142.00216,W,1,07,1.58,51.2,M,47.9,M,,*74
PGGA,100201.00,4807.51030,N,00142.00924,W,1,07,1.58,51.3,M,47.9,M,,*7E
PGGA,100202.00,4807.50978,N,00142.01724,W,1,07,1.58,51.4,M,47.9,M,,*71
PGGA,100203.00,4807.50861,N,00142.02641,W,1,07,1.58,51.4,M,47.9,M,,*78
PGGA,100204.00,4807.50724,N,00142.03653,W,1,07,1.58,51.7,M,47.9,M,,*70
PGGA,100205.00,4807.50549,N,00142.04771,W,1,07,1.58,52.0,M,47.9,M,,*7A
PGGA,100206.00,4807.50359,N,00142.05958,W,1,07,1.58,52.3,M,47.9,M,,*79
PGGA,100207.00,4807.50169,N,00142.07107,W,1,07,1.58,52.6,M,47.9,M,,*7C
PGGA,100208.00,4807.49969,N,00142.08173,W,1,07,1.58,52.8,M,47.9,M,,*71
PGGA,100209.00,4807.49735,N,00142.09184,W,1,07,1.58,52.4,M,47.9,M,,*72
PGGA,100210.00,4807.49554,N,00142.10114,W,1,07,1.58,52.2,M,47.9,M,,*78
